[5992,9634,4498,6082,4075,8875,6155,4679,6540,7142,6381,6342,6564,7406,7859,5671,4079,4107,5500,5281,5634,6072,5054,5214,5531,5117,5274,5555,5561,5425,4608,4092,5804,5860,10364,5492,7101,5985,3638,3892,6709,3149,5377,5487,5615,6853,5393,5102,5337,3638,4290,4506,5114,10026,4369,4656,3063,6316,7453,3417,7275,3172,4792,4326]
[3389,3228,2387,3663,2854,3258,4317,3090,3362,3242,4341,3908,2492,2717,3511,3433,3366,2966,4663,2668,2432,3110,2964,2557,3292,2422,4271,3275,3351,2464,2753,3023,2205,2581,3386,2632,3600,3106,2956,3291,1901,4047,3348,3709,2651,3407,3769,2142,3311,3245,2676,2554,2867,3051,3065,4150,3370,2394,2980,2668,3134,4792,4968,3622]
[8021,4922,4068,3873,8282,4258,5720,4534,5087,4917,5077,4232,4584,5913,5547,5198,5705,4058,7063,8220,3791,5960,5216,6447,8290,5932,5833,4817,5398,4806,5704,4882,4300,3211,7479,3849,4792,2974,6082,3597,5838,6271,6750,4502,5961,5977,5710,5251,5733,4586,5725,6019,7000,5161,7171,9355,6654,5654,3320,7663,4255,7590,5951,6992]
[3789,2644,2956,2547,5857,4824,4068,2131,3271,6859,3534,4400,4482,2568,5353,4592,4464,2937,4599,3537,3190,5777,4300,4842,6205,3738,3084,2428,3114,5393,5235,2860,3573,7367,2853,6039,4882,4643,3665,3733,4988,2195,2292,4670,3448,2427,3230,3224,6450,5520,5077,5181,2966,5414,3528,4717,2482,3218,5073,2583,3586,5526,4491,4199]
[3544,3697,3468,4854,4121,5265,2645,3702,4919,4812,5113,4094,4894,4082,3893,4864,5662,4369,5990,3570,3063,4009,3421,5349,3343,6491,5276,2989,4219,4129,4234,7844,3199,5346,5889,3984,5158,4809,3195,4529,2627,3034,7609,4276,6172,3535,5377,5065,4161,6251,4852,4367,4264,4333,3388,4275,4413,3148,7089,5396,3343,3272,2974,4800]
[4603,4778,3827,4132,4785,4139,3266,3826,4251,4571,4830,4519,3087,5594,4882,4191,3948,3525,4085,5884,3719,5353,4366,3996,3189,3869,4250,4235,5983,3372,5328,3676,2574,5603,4514,4865,4067,1913,5198,4776,3750,7691,4928,6253,4853,2970,6200,2564,4914,4185,6355,4588,2900,3273,3255,3438,4734,7934,5750,4787,3005,3467,2575,3644]
[3080,6378,4148,6418,5933,4700,4861,3194,3636,3105,4441,3269,5342,3025,4908,4337,4345,5055,5573,5384,3284,4820,4397,4508,4939,3038,5552,4369,4648,2818,7782,6309,4167,4577,5191,2765,4530,2427,3261,3200,4661,2760,3226,6390,3644,4233,5601,4824,3857,4794,3737,3869,3970,5312,5263,3342,2501,2645,2671,3373,3532,2093,5380,4942]
[4531,3934,4129,2263,2621,4546,4243,4398,6035,6170,4116,5754,5763,3762,3381,3364,5463,5619,3600,4670,3868,6554,2611,3042,5882,4273,4393,3518,4475,3436,3194,4299,5025,5784,4738,5367,3503,4548,4273,4441,6310,5686,8191,4806,3582,6319,2870,5165,3501,5214,6395,5267,3336,5403,5596,2791,6199,4977,4574,4068,5404,3263,3861,3228]
[3796,4320,3097,4365,5388,2821,2760,5259,6290,3467,3142,4622,3828,3046,4601,4442,3504,3640,5518,4633,4064,5406,4986,4068,3888,5689,4807,3680,3466,5149,5203,4983,6027,5689,5505,8913,3935,5335,5418,4186,2518,5504,3903,5485,3766,5074,4920,5336,4587,4394,5956,3846,2689,3250,4733,5546,3447,4556,5434,4479,5873,3108,4023,7520]
[2650,2747,4454,5451,3996,6067,3669,3782,2676,6209,4935,5684,4232,3845,3055,3360,5332,5112,2230,4562,4245,3336,7342,3691,3953,3910,4943,3508,3530,4698,6965,5448,6591,3837,5798,3997,1998,6486,2873,4458,4242,6177,5388,3526,3759,3907,2958,3441,3469,5439,4740,5775,3652,3356,4591,5106,4254,6712,5615,3817,2740,4762,6058,2804]
[4016,4697,4227,7414,5221,2662,4942,3900,3402,3350,6042,4190,4230,5147,5118,2454,5790,3151,4899,4664,6911,4171,3105,4749,5158,5368,5034,2853,2298,5803,3709,5164,4256,4177,4947,3658,6476,4102,4839,3166,4515,4439,6114,4226,3281,4951,5387,4109,4055,4419,5341,5037,5376,5234,3847,3452,3513,4958,4669,3647,5259,5142,4031,4803]
[3595,5049,3942,3247,4673,2861,4133,3663,4336,4913,3696,3070,4102,4111,3948,1816,2976,4915,5289,4284,6025,3006,2026,4335,6132,5087,3863,4638,5296,5306,4448,4037,8911,4708,3554,4286,3775,2851,5117,6465,4666,4451,5439,3790,4632,3184,1625,4554,3508,3365,5092,5090,4129,3593,3522,7154,4762,4677,4471,5279,4121,4674,3900,6158]
[3798,6162,4325,6808,3918,3946,3911,4880,5089,2892,2039,4146,4233,5147,5226,6343,2189,6517,5064,2738,4581,3791,4302,4370,4884,3631,4349,2377,2658,6658,4124,5107,4240,5005,3802,4702,7744,5528,4117,6267,3623,4542,4329,5544,5229,3892,4725,3658,4851,3126,3815,2569,3950,4593,3260,3676,4066,2055,3397,3386,4762,4371,4111,4578]
[7634,4923,5527,7131,3880,4535,3974,4872,4000,5424,3812,5878,4549,4279,4062,2458,4418,3217,4530,4238,4080,4398,4843,4234,5663,2053,4565,3070,4063,3657,6715,5595,4987,2450,6434,5816,6699,4358,3677,4040,3119,4621,4696,3163,4345,5134,3317,5014,3845,4729,4246,6531,3008,3869,4146,3755,4549,4044,5569,3961,4313,4840,3911,2995]
[4612,4214,4948,5615,2512,3852,4845,4659,4069,6215,4606,4282,4334,4602,3948,4279,4051,5495,3198,4830,5757,3417,5006,4759,4032,5597,4728,4816,5036,4228,3466,3590,4315,3034,4060,5667,3942,4847,4395,5604,3698,3623,5925,3602,4186,5737,3488,4824,5374,3423,5120,4505,5470,5622,3464,3687,3761,5809,3689,4967,2916,2750,6339,4195]
[4872,3532,6011,3546,1932,4561,5052,4611,6071,3026,4528,3295,3159,3992,4709,5409,3501,3648,4048,5744,6775,3843,4781,3973,4296,5624,4443,4134,3518,4884,2494,3258,3733,4746,3490,3289,4547,4583,4151,3496,4495,2258,5802,5480,5999,4222,4514,5035,5006,2604,5751,4035,4443,4549,6955,5399,3816,4692,2625,3460,2717,3609,5911,5111]
[6062,4271,3995,2477,3865,4806,3171,3437,3192,4815,8264,3138,5287,4521,4165,5222,3533,2958,5453,3357,3525,3823,4304,4596,4518,5909,4183,3497,5037,2145,3998,5076,5193,2422,4406,4099,3935,3491,3719,3677,4753,4027,4104,5066,4632,3961,3546,3824,3894,3771,4414,4990,3904,3906,4918,3917,4884,6031,6790,4867,3735,5454,6206,4127]
[3459,4041,4574,3327,7021,2817,3103,2244,3621,6925,4120,2238,6460,4443,2644,4354,3381,3883,4275,4775,4873,3037,6053,4031,4391,3767,5368,5464,3137,3376,5528,4083,3700,5218,6414,4463,3763,4151,3428,3212,4408,3790,3672,3134,3975,5509,4846,3493,8052,3326,4035,4314,3018,7293,4311,4205,5747,4122,3458,3095,5130,3502,3898,4191]
[4525,3085,5561,4525,4357,3047,6673,4494,2150,4225,4232,4516,5224,2403,4530,8341,6123,4767,4750,4534,3984,5736,4433,2625,2424,4332,4191,4010,5028,4498,4587,5955,3154,3712,5636,2814,4799,3392,4124,3297,5626,3557,3513,4344,3124,4938,4422,3536,4012,5002,3769,4632,3810,5603,5961,4850,2943,4491,3950,2951,1664,4395,4493,4540]
[4307,4130,5667,4715,4793,5217,6065,3783,3585,5608,4501,3917,4812,4529,4522,5530,4470,3888,4996,2539,6200,3570,3952,5673,4121,4865,4405,2961,5964,2635,3029,2583,5731,4691,3878,5218,5329,5440,4647,4152,2616,4685,2985,4992,6436,4096,4405,3728,4539,5027,3999,3041,3849,2792,5202,4704,5240,4386,2722,4954,5873,4373,2883,4333]
[3684,5803,5925,3721,5568,4136,5802,4155,5298,5895,5294,4288,4897,3615,2516,6137,4436,3024,4157,3584,3390,4411,6995,5389,2712,5267,3507,3820,3299,4540,3422,5273,3216,3196,6118,3098,3182,4440,5172,4938,6018,6124,4484,3600,3082,6279,4828,6147,4259,4075,5796,5868,4276,5167,2558,4843,4492,4992,4858,4762,5226,3534,4682,5096]
[5456,5777,4112,5008,4205,6365,5335,4369,5237,2310,3997,5744,4923,4939,7977,2338,4447,3601,5906,3059,6658,4071,5426,3039,4328,5094,3904,4272,3300,5246,4479,3609,5219,4155,3930,4692,3366,4509,3382,5388,3703,4607,5749,4812,4134,3938,4188,3551,6002,4452,4103,2335,3971,3443,5482,6239,4223,4432,5785,5809,4529,4023,2758,4919]
[5434,4290,5303,4437,3190,4825,5608,4290,5226,3217,4187,5877,5615,4816,5537,4083,5743,4776,3042,3608,6518,3986,3260,5026,5143,4871,4604,3330,3974,3688,5226,3512,3683,3583,3107,6772,3177,4271,4802,3103,3463,3195,4629,4693,4058,5888,4754,4623,5809,4508,5646,3961,4470,7299,3543,4587,5424,6790,2939,3503,2629,3360,3095,5214]
[4223,6790,4666,4060,6330,3284,5159,5034,3185,4984,4351,6230,4605,2371,3889,3518,5828,5197,3695,4837,3875,2516,4912,3305,1950,7181,4644,4655,4508,3421,5116,4698,3846,4073,4522,3308,4664,3948,3417,3674,5640,4937,4892,5370,3469,5205,4593,4695,5882,4026,4081,5625,5316,3904,5659,3582,4181,3023,3757,3630,3983,4592,3319,3515]
[3335,2945,5909,4327,6144,1969,3152,6072,4114,5738,5277,6063,5042,3264,3827,4751,4700,4635,3378,4717,4056,7121,4875,5633,4605,4668,3101,3396,2609,3466,5159,4398,8174,3777,3343,5670,5668,3999,3567,4020,3158,2989,3677,3932,4772,4520,3980,2513,2507,4459,3876,4687,2703,4570,4796,3787,4182,4871,4732,6287,4343,4719,4510,2761]
[2734,3704,5142,4597,4030,2793,4741,2421,3938,4230,2784,3118,3417,4289,2612,6284,3481,3899,5753,3511,3392,4135,7022,5570,3430,4405,4966,4687,6431,3100,5074,7564,3673,2626,2931,4095,5534,3987,2553,5551,5258,4609,5189,3740,4285,5032,3509,3478,4429,4028,3983,3935,5466,4842,6051,4428,4405,6857,4847,3797,4318,4986,4083,4146]
[3870,2984,5283,4552,4224,3930,2885,3219,4339,6068,3791,5789,4005,3899,4122,5225,4999,3509,4902,4890,3781,3344,4818,5750,2550,4730,5202,4949,4358,5369,5055,4657,4709,2916,5417,4738,2840,4132,4089,5501,2934,6222,3498,6123,3644,4378,3811,5277,3469,4640,4967,5046,4815,4729,4966,3664,3468,4279,4963,3551,2327,5619,4527,5827]
[2995,4116,3034,3299,3517,3620,4069,6063,3642,5510,5907,3082,3151,3844,3345,3049,4965,6353,5723,4987,6706,4401,3759,6072,5149,4036,6020,3488,6708,4288,4249,4681,3524,4441,8470,5382,4739,7064,3857,5417,3556,3362,3430,3476,3130,4121,3521,5007,4331,4054,4364,7161,3945,5397,4733,4794,3637,4291,2529,4809,2147,6188,5502,4145]
[4230,4637,3684,5715,4043,4810,6815,3446,4499,5383,6157,6825,2484,5837,2373,2671,3531,6341,5966,4885,3554,5244,3818,2387,3686,5000,3762,3264,4490,4026,4561,5557,3764,5072,4338,3737,4110,2273,3893,4293,4207,4235,3750,6299,5468,7155,4398,6946,4802,3802,4982,6132,4259,4676,3142,3561,3736,3952,5652,5318,4444,3901,4287,5418]
[5651,3324,5484,3105,5264,3531,3085,3645,4994,6383,2615,4587,3592,5061,4271,6485,3436,4213,4132,4858,4262,3321,4656,3993,6666,6116,4418,4558,5648,4065,5099,4499,4775,3776,4681,4034,2925,4765,4037,3217,2513,5719,2155,3685,2776,2739,5241,4659,4740,4331,2928,5367,3994,2989,6407,5687,6056,3526,5460,3710,3375,6087,3862,6870]
[3837,4593,4791,4730,2964,3143,3995,4420,4232,3841,5038,5479,4434,6284,5160,4812,4137,5600,5892,4479,5538,3530,4814,4455,4569,1773,5274,4240,5435,8391,4813,4503,4541,4656,4142,7744,4981,4921,4585,3472,4594,7235,3999,5854,4001,3611,2813,4530,3492,5281,5120,3712,2578,2510,4576,4423,5070,3381,4911,4264,5571,4495,4627,4902]
