This is computation ability:
[
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,]
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,]
[453,2080,257,271,2128,367,86,925,2257,2646,784,320,274,1989,202,2688,861,326,850,1458,2316,2854,1235,958,1554,309,94,136,2062,935,591,3529,977,194,877,1741,261,485,116,30,831,777,1029,1791,1464,908,411,2256,795,568,1576,701,2829,461,70,183,1332,387,1949,606,1598,761,1882,1443,]
[653,703,503,1096,1111,153,564,258,241,1525,1287,1267,826,1194,130,607,1241,256,700,377,854,240,744,291,135,637,694,113,1942,447,856,823,294,361,316,400,594,493,439,892,2809,727,610,862,104,597,108,110,1474,338,1100,358,324,302,217,963,227,655,323,693,827,534,1186,332,]
[110,1294,921,425,1298,2279,788,286,575,595,770,723,1431,526,363,1905,1055,1412,178,1622,809,325,864,558,1855,602,1237,583,1997,936,482,902,710,1464,301,319,2236,1813,410,476,929,1484,1493,2101,515,1170,2324,562,1068,1102,4342,861,2867,1715,85,558,185,1156,2248,1487,1409,2246,1127,937,]
[983,365,789,252,401,1396,892,1347,1470,1841,190,1299,297,414,259,537,1085,11,184,1483,874,1045,1467,203,1084,860,411,1375,442,3706,945,762,260,1195,312,861,978,900,111,35,402,296,907,1543,877,1048,464,949,84,719,383,837,646,348,893,516,778,132,557,82,1372,526,871,830,]
[3066,1601,70,918,477,2038,159,881,868,1496,396,1033,2356,470,1862,515,197,403,1184,590,512,660,654,1134,1709,976,839,566,1331,169,21,1153,421,1511,835,903,1394,1082,765,660,721,2732,1541,72,913,672,1204,295,266,153,1224,786,602,374,1431,614,868,89,1141,748,682,828,226,257,]
[951,242,517,689,162,1059,1077,204,409,2370,274,627,396,936,311,692,257,71,979,598,246,746,121,3627,826,610,1572,276,840,1007,132,545,1807,1954,2080,624,137,242,1420,320,585,2436,1680,784,383,255,331,166,139,922,306,316,383,94,350,1687,714,1275,2025,848,141,911,1826,1197,]
[1950,369,2191,98,1112,545,413,564,427,2386,383,693,795,589,3013,377,384,111,502,1237,16,821,474,2214,2174,912,591,1371,619,795,385,268,1046,662,220,653,665,1717,300,2185,1563,672,2206,487,1185,1736,367,1271,3948,338,2996,964,1322,1005,1202,310,638,989,554,11,1578,42,1450,635,]
[1411,170,432,473,706,477,890,1327,2208,141,573,370,201,704,207,850,955,335,892,143,1305,343,808,574,603,740,1523,851,334,1908,1248,1330,934,507,1750,427,2386,385,224,1466,3754,1452,1298,558,141,1404,1066,1094,1093,640,215,806,568,790,123,203,851,1305,173,924,259,588,1073,678,]
[1422,884,387,302,430,1152,907,696,1136,487,328,497,970,531,778,43,1107,542,226,160,369,1985,103,650,300,156,383,88,822,2537,837,253,78,1302,205,53,129,253,412,611,821,398,142,442,475,610,2604,538,1335,1024,491,701,260,1144,262,233,514,179,372,1553,352,355,311,778,]
[293,522,479,945,230,2226,543,886,56,2510,1027,516,1147,677,2084,110,690,1096,237,713,117,481,477,564,292,84,719,1191,616,683,1600,270,873,651,2170,648,453,1103,1483,911,788,774,206,404,409,585,766,359,2229,855,417,523,2188,654,712,627,1019,706,1238,161,368,253,2078,734,]
[1637,146,498,967,452,380,1361,828,1564,1197,1628,471,1143,1270,148,376,1164,406,2346,1622,1525,1244,2402,801,225,957,321,1272,1369,1073,521,275,289,572,2440,601,908,651,2493,192,1106,536,185,482,255,1265,1117,605,727,458,1358,1326,2666,421,609,1426,502,122,1193,877,652,222,356,815,]
[1414,284,1300,681,1645,1281,582,411,2663,155,117,334,389,91,3842,306,639,180,1067,665,1071,50,1149,227,1067,2085,430,922,151,216,1470,1573,394,442,253,121,1746,702,94,245,608,324,889,1604,388,430,565,87,849,732,436,1017,1427,340,1000,605,762,387,1031,219,326,571,463,1177,]
[1857,963,5140,867,468,263,1439,2319,1501,236,512,661,737,1215,643,513,494,1187,718,1410,384,177,852,620,735,1847,452,1562,613,168,1085,488,253,1804,1248,690,708,1289,260,1110,621,154,1974,2085,564,325,613,826,887,1257,612,372,118,750,631,699,959,179,2156,772,949,917,975,1090,]
[121,259,238,141,1227,82,329,2560,248,272,929,1615,755,1450,372,1807,549,1019,571,320,930,153,1366,1621,2541,253,262,333,724,397,1497,797,2712,503,458,1655,242,48,557,200,554,916,686,38,1331,2384,416,990,127,69,1184,1440,315,767,2291,813,235,1828,193,468,1137,987,224,435,]
[254,92,330,194,291,668,208,741,536,450,1428,943,703,1219,2068,847,1582,724,1033,480,813,1023,319,875,317,502,692,954,740,1566,369,119,1030,748,925,832,1174,1836,393,405,431,604,662,1040,1229,494,139,490,458,176,1184,271,999,909,2087,326,1003,315,2119,1423,1005,2190,226,1752,]
[115,584,400,398,163,777,1529,213,195,3332,425,1108,1846,526,3142,918,496,1325,2365,902,2949,1008,2303,560,1178,1229,3672,1255,96,249,391,545,660,748,1292,627,1179,542,1074,832,3806,716,898,389,147,795,294,515,86,650,627,953,691,1172,2061,549,77,510,2274,360,1071,529,2125,1550,]
[258,434,1335,1322,1297,2265,230,381,2290,274,1234,518,2337,184,601,875,910,828,278,823,1421,1757,792,2508,79,191,636,507,2451,392,1679,273,1238,943,939,1238,75,1432,1963,314,186,1682,304,1759,440,602,239,218,2033,427,625,919,589,277,80,458,1457,586,2809,547,772,1490,498,202,]
[1386,671,539,116,448,658,195,665,309,130,908,1017,667,243,992,1421,379,530,522,1126,535,1328,2077,577,1245,512,48,1410,210,2223,377,1432,244,463,1885,1326,710,360,1117,252,3152,786,987,1293,258,1616,1108,244,86,41,492,455,166,899,1785,1188,1546,162,66,63,690,849,739,799,]
[98,2024,388,113,439,748,277,812,215,934,1744,1386,35,578,816,1078,882,486,1304,528,1800,1373,238,1120,1138,647,1913,792,287,382,1081,235,757,267,91,762,311,278,320,860,1021,1198,724,776,65,210,65,1133,813,140,1727,471,252,2123,1111,2607,95,617,6,2257,3072,1058,1177,632,]
[407,799,708,1056,413,620,554,878,209,688,469,675,1853,2565,1449,2726,270,1270,560,310,129,180,951,1441,1799,1923,940,91,152,756,943,812,106,758,2718,1555,182,937,675,1349,1181,1601,2729,729,474,978,622,877,333,4009,356,689,1146,825,1344,1433,4213,645,1994,849,759,3071,107,325,]
[981,173,885,1366,140,414,787,549,1603,388,1208,212,458,488,64,2187,382,1907,70,487,327,885,1339,1992,385,1179,624,70,893,83,398,324,932,419,774,2236,676,1102,139,173,1661,178,1313,314,198,2148,494,1080,2736,846,676,411,667,1065,296,77,2081,1264,2768,1498,900,933,437,868,]
[262,502,529,1047,1129,285,1511,1781,493,1669,1306,1311,382,1709,538,738,1338,681,114,1091,901,738,1808,385,1547,273,256,1395,531,931,1944,1814,1453,277,558,1270,722,503,1593,1354,1667,62,365,1515,304,730,405,423,202,760,124,911,936,945,372,1184,1173,147,424,102,404,475,313,331,]
[1765,372,924,1086,156,434,683,343,730,1332,900,227,576,1134,778,556,688,1191,630,1630,406,1103,459,285,1657,1249,826,827,427,233,219,1339,1237,247,318,213,522,1782,442,175,1324,174,119,819,71,676,554,81,1489,1515,490,558,1032,1507,1182,507,1344,277,292,1404,990,582,2157,1263,]
[95,1276,998,345,1664,1270,557,549,1904,839,300,471,413,68,160,250,779,690,1327,971,1324,2261,226,155,719,560,1627,853,632,1817,355,343,1678,419,115,302,557,678,2176,452,2465,487,1910,544,1133,273,1466,714,566,1027,391,1263,287,1095,56,354,288,1299,2437,641,784,571,597,387,]
[195,585,938,914,738,484,291,978,506,1952,304,137,845,637,399,1470,1367,278,557,107,629,540,2083,2179,157,1085,208,172,360,103,201,810,391,1115,1822,1530,2805,296,290,236,761,231,1931,1866,1473,470,1455,1184,411,683,752,1190,113,62,183,87,82,497,308,1446,454,79,1448,1261,]
[891,902,605,1236,1364,625,1221,767,1547,919,1251,966,1702,815,91,769,246,425,1549,871,113,2540,1462,432,93,130,596,1379,1269,516,960,2244,67,770,1181,486,618,1343,976,490,1624,659,466,290,693,1215,555,1126,910,442,1457,598,3140,2931,1237,125,443,1189,163,884,141,597,356,1070,]
[986,1101,280,1429,565,196,838,253,414,327,134,173,1288,1724,1086,1462,2312,52,1256,548,1618,1186,162,1411,766,672,503,2394,2548,1332,596,361,326,30,1361,1216,483,2284,19,588,766,1431,590,1423,338,1435,687,673,1015,467,2058,248,1516,705,767,685,648,676,1246,129,370,1990,472,291,]
