This is computation ability:
[
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,]
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,]
[564,1831,390,442,1005,497,3849,43,188,2357,710,4287,1200,1035,77,397,1274,708,318,413,905,614,748,2293,991,2047,357,1250,431,506,250,516,577,174,5457,1949,224,1319,898,1601,265,716,253,2286,938,393,233,2177,335,3173,2825,1282,342,2453,1244,1100,1265,815,174,335,68,362,94,3929,]
[410,532,860,499,1067,425,80,371,1236,785,42,407,557,637,2696,110,67,419,752,670,716,1625,473,671,333,436,897,28,1484,116,46,489,29,2163,992,776,1347,17,708,1410,317,26,1617,188,296,887,1088,576,696,800,404,61,1395,151,1680,416,131,1064,217,2402,67,22,247,221,]
[622,738,662,1089,2734,927,762,495,432,653,253,552,61,49,678,668,1078,529,713,1392,3344,99,1001,505,140,273,38,6,5135,587,38,1431,738,481,620,235,2792,2155,1831,707,151,730,100,1294,136,2861,1290,492,466,175,657,518,1730,1634,209,550,2450,974,844,287,1061,583,622,1550,]
[119,1015,1919,1725,563,3159,267,150,421,261,1098,2482,253,2281,1556,92,335,262,2726,461,618,5,251,17,244,505,1185,2290,592,940,2312,605,610,2287,239,948,313,5570,650,3826,371,17,536,718,1258,269,7,279,173,402,1158,1134,180,1935,637,111,1238,867,812,446,1639,1284,1376,1185,]
[737,664,464,1330,2670,359,70,228,587,282,1467,748,493,18,506,603,1207,1179,335,941,138,1216,1375,1043,583,3095,180,1301,29,441,1386,649,50,833,119,2447,650,1209,223,191,2551,341,55,1109,218,945,1783,2444,319,3275,1655,725,112,102,856,1231,550,256,456,30,2009,507,462,3211,]
[446,40,1880,1387,1007,188,112,530,711,414,448,1516,41,65,428,548,104,3135,396,185,337,790,842,1142,292,594,619,498,886,583,807,514,252,148,3094,770,1664,1627,1143,547,74,910,327,1179,674,2305,1149,250,205,1373,317,1227,850,1989,3428,325,114,2025,691,969,2260,429,226,391,]
[1974,131,1868,261,778,310,2015,1211,209,696,386,236,3482,300,485,1427,342,1677,119,229,1478,588,6,208,1186,305,132,1560,940,1428,2034,575,1485,662,1073,2750,1019,635,305,98,1278,222,1045,116,802,4309,226,3368,61,728,174,488,2707,1697,105,186,6029,479,458,435,581,1247,2351,2772,]
[965,37,822,2094,1446,969,470,1516,614,15,810,2125,3433,147,2164,290,2285,94,1761,1376,162,94,3279,946,278,798,64,219,273,1978,1458,351,441,1473,1967,4046,1594,1746,872,83,1796,741,1829,65,815,1068,1116,419,516,2031,1889,81,774,736,291,1395,1228,1819,1736,1603,102,3251,1884,530,]
[155,652,330,522,111,22,3624,59,32,847,722,2161,211,308,719,368,690,3376,581,280,272,476,116,633,2037,846,532,1710,1182,1587,447,402,37,568,94,2558,778,119,2522,3056,1922,745,773,2694,144,875,320,185,777,1204,2,859,16,910,1410,258,2197,200,911,243,207,903,164,1237,]
[2040,1379,177,228,219,935,240,983,1394,2778,579,441,335,1759,961,8,620,16,998,467,423,127,1573,732,1045,1666,3042,3662,1975,188,414,290,184,662,1790,1099,232,431,94,1258,414,74,3070,873,1383,978,1412,257,370,2013,434,1229,341,17,218,546,1415,101,15,125,2643,1702,331,574,]
[86,347,0,768,635,504,2615,80,663,2,270,127,286,1380,938,2189,169,1095,131,2830,598,169,445,1778,41,117,756,930,416,96,919,3,1192,139,1173,861,99,1174,152,647,903,4295,1162,2770,361,1097,160,227,1011,2764,1297,1353,1037,1205,2311,2146,1763,45,34,835,145,1543,951,1977,]
[1503,15,1351,2579,36,35,834,1931,855,2556,518,230,1174,465,354,1358,1080,1674,13,929,1268,132,1256,733,55,302,2376,243,2818,525,7,888,86,225,33,1172,4064,630,748,218,282,1489,448,1303,45,4601,366,1180,229,915,695,365,127,599,554,1664,1047,685,917,66,307,197,1600,1565,]
[2240,212,118,2224,960,5520,962,1467,484,180,2160,113,1082,342,234,204,246,859,303,1607,409,742,773,564,812,1011,474,773,756,248,1015,86,524,420,863,1140,815,266,610,756,316,2024,1012,213,586,1346,3583,64,45,14,3194,2230,1310,85,33,132,149,887,28,97,839,1743,155,509,]
[970,488,90,124,603,1597,74,664,1773,2615,2874,1095,346,531,186,9,42,429,198,85,1018,331,145,351,28,15,1438,2327,664,308,954,208,311,594,336,861,233,295,809,1467,2659,603,1976,147,545,847,717,851,886,1585,250,1107,355,512,283,106,5170,464,790,938,892,455,321,3243,]
[1357,744,672,246,1136,1893,960,946,963,545,3,2125,511,1207,474,677,336,916,1207,604,507,1863,1197,987,1407,3331,209,565,1190,890,297,550,71,117,6289,462,264,1052,1945,1992,212,49,78,881,312,115,89,179,720,1813,136,1453,309,1075,206,389,2795,655,1572,62,1,265,1338,1239,]
[2455,1181,236,290,12,355,865,41,2530,1390,2687,527,2776,523,1774,141,1497,748,267,697,780,1414,611,797,20,1933,295,799,184,287,576,236,845,1351,106,2292,324,785,102,1765,588,1179,100,710,339,203,2178,240,1786,993,413,444,515,1383,2578,1423,1536,136,604,4036,2341,513,2767,1801,]
[398,1034,791,2803,334,2054,290,199,154,467,887,1232,922,306,835,591,1685,281,143,27,1033,804,414,203,124,1959,330,2711,415,907,1936,589,1140,112,1597,697,846,437,12,841,696,290,895,846,33,135,159,765,340,110,1846,85,609,553,1397,165,1731,630,178,390,433,79,195,554,]
[3147,1161,362,523,229,600,284,1,299,571,2656,64,2322,465,17,974,949,1302,1104,1455,734,1878,588,1009,18,137,1094,515,975,20,983,328,883,379,204,723,929,687,4347,813,3384,487,363,265,242,722,966,422,713,327,326,955,1035,20,1175,4,2313,802,52,156,99,705,780,292,]
[179,274,2985,1972,117,533,161,444,199,2274,1465,1039,1541,1894,70,1290,628,2458,222,754,146,235,58,338,285,1217,848,400,1315,955,1181,280,80,1914,1321,17,19,2878,3176,328,1009,111,732,2423,1047,531,711,322,593,648,488,3048,260,485,578,189,138,611,501,640,4191,1102,1323,129,]
[235,60,1042,445,87,459,1560,2614,653,450,222,866,783,872,125,1150,1887,994,427,3677,74,1363,478,902,72,59,248,1046,313,155,8,204,387,453,12,2640,86,436,3067,2162,604,788,16,624,1210,1254,1572,2111,674,45,1518,355,42,243,645,514,139,1728,258,1943,238,553,413,810,]
[243,886,496,621,1141,410,58,373,425,178,274,671,356,918,607,451,3234,116,197,2793,2964,1472,748,447,1473,745,2248,239,534,28,113,122,157,563,618,2181,488,3198,2197,2865,978,245,1349,1034,724,831,1526,1526,448,1729,385,509,803,13,1976,358,592,83,496,1281,659,2282,1121,3087,]
[508,1193,88,2789,73,364,72,488,479,19,222,272,236,185,636,651,815,1283,972,191,6,1036,911,410,373,1542,722,639,1337,522,528,98,446,145,484,55,419,513,782,260,689,66,259,1842,40,1802,651,138,762,589,2254,52,783,855,493,113,2910,1983,2170,351,245,214,239,2074,]
[1768,542,48,2265,122,1215,193,202,896,502,265,83,499,467,200,802,1448,311,59,4945,499,498,536,152,34,396,74,5735,137,1603,651,515,193,1759,675,171,467,483,467,211,1849,601,1215,29,193,116,552,1729,368,275,602,221,455,184,1905,245,571,4917,373,507,1321,1280,1589,273,]
[926,2035,183,741,182,172,626,550,74,48,859,8,83,477,480,320,24,1343,1218,92,132,445,114,654,834,433,2458,395,1851,937,505,1950,933,1441,691,16,470,2581,1189,440,1444,889,406,3308,168,585,78,262,1526,568,1977,1822,699,3300,461,99,353,1170,266,1561,266,1015,2095,693,]
[2058,1191,1669,1201,106,927,3057,2177,503,294,42,2613,1094,517,13,325,94,4325,1294,1157,251,2129,1077,929,49,272,234,827,1208,683,257,438,2925,459,429,42,87,624,1052,852,1363,159,777,1053,1104,449,657,612,415,180,21,1560,1816,85,92,733,530,757,618,2114,1235,1622,1342,762,]
[2899,1233,496,726,1412,120,857,375,121,373,283,441,423,27,3393,2621,419,1439,176,125,282,2769,418,187,201,3023,888,476,426,13,156,764,507,906,471,21,284,617,605,977,495,88,55,208,770,520,939,59,2213,499,1319,253,2747,861,1312,2333,1837,1841,421,3393,503,366,965,1038,]
[65,1490,1542,121,915,1527,318,2281,52,781,2263,867,1110,302,273,505,104,1655,1030,475,156,450,332,424,1160,8,705,467,895,1743,1672,1302,853,2754,184,10,601,2512,344,1094,152,1089,1327,787,161,536,336,482,108,477,2208,3666,306,463,1254,1022,600,128,2009,136,245,2319,105,560,]
